Machine_ID,Temperature,Run_Time,Downtime_Flag
M5,101.86,404.7,0
M3,108.55,414.48,0
M3,53.83,159.2,0
M1,104.32,310.2,0
M2,92.96,443.02,0
M1,54.87,227.41,0
M5,85.6,270.05,1
M3,55.77,421.74,0
M4,101.52,135.73,0
M4,88.26,443.8,1
M3,116.75,224.46,0
M1,62.82,100.58,0
M2,92.42,193.66,0
M1,64.81,135.8,0
M3,92.98,136.95,0
M3,100.59,377.13,0
M2,100.56,185.59,0
M5,107.06,473.9,1
M5,109.75,306.58,0
M2,55.41,284.04,0
M5,74.03,273.71,1
M4,98.1,377.04,0
M5,84.9,280.91,1
M5,63.35,151.44,0
M5,88.69,452.07,0
M4,78.52,271.36,0
M5,77.3,129.6,0
M4,106.68,311.75,1
M2,78.53,358.94,0
M1,51.85,210.23,0
M2,54.06,420.14,0
M1,109.94,367.91,0
M2,117.24,360.14,0
M1,98.19,268.33,0
M1,75.51,484.77,1
M3,115.7,209.68,0
M1,96.4,331.08,0
M1,109.1,223.62,0
M3,103.61,397.92,1
M5,76.54,119.12,0
M5,83.51,118.36,0
M3,63.03,424.34,0
M4,70.44,273.71,0
M1,104.47,236.47,0
M1,112.58,343.01,0
M3,100.71,380.76,0
M3,82.56,180.48,0
M4,56.06,174.17,1
M5,53.99,483.26,0
M2,76.2,335.87,1
M5,82.47,256.05,0
M1,92.64,420.58,0
M3,50.45,310.06,0
M4,119.28,196.67,0
M5,75.48,182.69,1
M4,109.37,258.74,0
M5,87.45,443.96,0
M1,59.13,124.58,0
M2,105.83,187.41,0
M4,99.69,457.26,0
M4,86.92,148.69,0
M2,86.02,351.85,0
M4,56.12,185.4,1
M4,95.91,342.35,0
M5,113.79,253.24,0
M5,56.53,140.67,0
M2,68.45,332.99,0
M1,113.16,373.22,0
M4,69.9,372.11,0
M1,95.78,354.81,0
M2,87.44,300.09,0
M2,91.74,307.79,0
M5,79.11,354.26,0
M4,71.0,376.1,0
M3,53.4,361.95,0
M2,102.1,334.78,0
M4,102.23,162.34,0
M1,96.95,184.25,0
M5,95.05,204.09,1
M1,67.06,467.86,0
M2,51.56,403.76,1
M2,106.61,321.15,0
M1,84.38,200.82,0
M2,71.48,144.36,0
M4,57.14,459.5,0
M2,54.39,457.07,0
M5,74.42,144.28,0
M4,106.33,418.89,0
M3,114.31,278.66,0
M2,112.77,229.59,0
M2,114.4,395.64,0
M5,113.54,345.73,0
M5,86.91,412.01,0
M1,65.36,129.73,0
M1,105.86,227.43,1
M1,64.96,227.73,1
M5,68.7,231.9,0
M1,66.33,300.99,1
M1,86.05,213.21,0
M3,72.53,277.75,1
M1,60.79,247.11,0
M2,81.72,394.12,1
M5,111.17,341.4,0
M4,89.94,361.45,0
M3,111.48,184.23,0
M5,63.71,230.2,0
M5,61.69,108.47,0
M2,90.29,143.35,0
M1,82.43,206.02,1
M2,96.21,126.19,0
M1,105.62,341.05,0
M1,102.59,499.25,0
M5,115.96,140.33,0
M1,77.88,428.49,0
M3,64.45,147.53,0
M3,88.56,367.97,1
M3,57.75,357.26,1
M5,70.22,461.09,0
M2,64.55,145.58,0
M4,77.76,226.18,0
M1,57.79,136.31,0
M4,52.23,262.95,0
M2,95.98,464.64,0
M2,92.72,412.61,0
M5,99.59,389.16,0
M3,96.23,313.21,0
M3,58.0,453.39,0
M2,70.38,279.78,0
M5,59.07,159.87,0
M5,109.01,435.03,0
M1,102.28,211.86,0
M3,64.11,121.45,1
M2,73.89,150.42,0
M4,117.66,343.62,0
M3,91.59,342.83,0
M1,106.08,204.07,1
M5,68.52,390.87,0
M2,64.7,409.46,0
M3,104.87,468.2,0
M4,98.01,333.97,0
M1,97.67,411.77,0
M1,88.68,401.24,1
M3,89.45,203.12,0
M4,101.5,224.09,0
M1,68.9,291.39,0
M2,74.69,107.62,0
M1,111.01,218.96,1
M4,71.62,289.55,1
M5,88.24,143.23,0
M5,99.18,150.51,0
M3,119.99,285.29,1
M4,80.47,392.39,0
M1,79.97,433.5,0
M1,108.98,318.53,1
M5,106.39,289.9,0
M5,101.18,253.71,0
M2,82.43,177.18,0
M5,72.68,158.62,1
M2,92.61,416.76,0
M1,111.34,286.0,0
M2,111.86,416.13,0
M2,57.59,381.63,1
M3,79.98,177.56,0
M5,82.53,304.12,0
M2,118.43,277.61,0
M1,97.46,269.55,0
M4,78.51,317.03,0
M2,51.82,492.83,1
M5,89.58,425.16,0
M3,56.73,461.48,0
M1,108.41,111.86,0
M3,102.68,156.13,0
M4,82.24,133.91,0
M2,80.04,205.29,0
M2,112.81,276.76,0
M5,70.19,356.82,0
M2,67.43,300.33,0
M1,115.74,461.27,0
M4,106.65,475.94,0
M3,107.44,165.41,0
M4,63.66,441.17,0
M2,60.03,292.69,0
M3,51.82,281.33,0
M5,66.59,413.98,0
M4,104.19,137.26,0
M3,66.8,453.0,0
M3,101.04,368.35,0
M3,67.63,450.1,1
M1,77.67,497.79,0
M4,118.82,307.2,0
M3,67.14,137.3,0
M4,76.35,166.61,0
M3,71.08,229.45,1
M5,57.67,141.42,0
M5,84.29,426.14,0
M5,76.51,218.75,0
M2,98.64,490.35,0
M3,107.23,381.04,0
M2,88.1,169.37,0
M4,52.25,290.42,0
M2,93.32,286.75,0
M4,53.88,297.0,0
M4,93.14,314.28,0
M4,97.95,112.47,0
M2,63.84,374.52,0
M3,107.35,294.88,0
M2,113.78,416.39,0
M3,106.92,426.14,0
M3,71.36,192.21,0
M4,91.07,119.37,0
M2,114.04,381.29,0
M3,72.45,491.11,0
M5,107.4,278.66,1
M3,50.66,203.85,0
M5,50.26,162.67,0
M2,103.18,214.98,0
M2,103.3,231.17,0
M2,105.23,269.55,0
M3,115.1,362.16,0
M1,58.25,209.27,0
M3,66.24,120.39,0
M3,113.26,249.31,0
M4,62.41,442.25,0
M4,97.76,299.34,0
M3,87.13,485.91,0
M5,55.82,301.45,0
M4,69.97,210.36,0
M3,86.43,177.33,0
M1,109.66,377.81,0
M5,99.53,314.55,1
M2,93.53,341.6,0
M3,84.72,402.05,1
M3,70.91,390.36,0
M5,58.35,117.35,0
M4,78.64,421.03,0
M4,52.0,313.08,0
M4,64.77,256.68,0
M2,80.27,315.01,0
M5,79.3,344.98,0
M5,53.1,159.8,0
M4,91.23,266.97,1
M4,88.48,234.23,0
M1,55.47,240.16,0
M1,116.02,136.53,0
M3,56.96,163.94,1
M3,109.84,164.73,0
M5,50.02,249.29,0
M5,111.76,457.8,0
M2,51.38,182.41,0
M2,103.05,266.48,0
M1,75.32,224.64,1
M3,101.68,414.95,0
M1,78.12,120.05,0
M1,54.96,178.62,1
M3,103.73,184.26,0
M2,54.99,497.19,0
M3,114.55,328.31,0
M4,53.57,155.58,0
M4,83.55,208.88,0
M4,100.61,167.13,0
M5,77.53,149.84,0
M2,65.21,418.87,1
M2,103.14,298.3,0
M5,104.9,352.48,0
M1,114.59,232.5,0
M4,76.33,321.48,0
M4,85.44,203.03,1
M1,75.42,223.21,0
M3,68.0,360.9,1
M3,102.57,160.14,0
M2,73.78,346.89,0
M5,79.97,440.89,1
M2,78.26,148.17,0
M3,99.89,458.98,0
M1,114.25,131.78,1
M2,96.67,239.56,0
M4,83.01,344.2,0
M4,104.54,323.77,1
M1,94.87,138.56,0
M3,54.24,419.57,0
M4,56.7,489.26,0
M4,52.65,172.49,0
M5,81.98,458.05,0
M2,107.81,322.72,0
M3,71.92,474.37,0
M2,76.89,170.43,1
M3,113.66,416.81,0
M4,108.58,123.91,0
M5,96.55,453.28,0
M2,68.68,369.66,0
M4,58.19,248.1,0
M3,51.12,176.19,0
M2,57.49,426.61,0
M2,70.48,341.3,0
M4,88.63,244.17,0
M2,54.48,277.53,0
M5,59.54,430.62,0
M5,62.68,235.57,1
M4,94.24,135.85,0
M3,93.11,464.51,0
M4,88.55,254.94,0
M5,67.54,239.36,0
M1,75.98,181.76,0
M1,56.77,458.97,1
M2,65.85,187.0,0
M2,112.84,354.67,0
M1,118.58,452.31,1
M5,95.34,113.97,0
M2,114.18,431.52,0
M4,94.99,264.24,0
M4,52.32,363.19,0
M5,119.77,248.96,0
M2,56.93,378.21,0
M4,97.78,201.72,0
M2,67.7,108.77,1
M2,77.44,479.12,0
M4,95.22,106.55,0
M1,80.55,429.64,0
M4,67.54,167.66,1
M5,73.41,256.89,0
M3,73.91,429.0,0
M4,117.15,182.37,0
M2,105.9,446.28,0
M2,82.1,299.1,0
M4,63.99,246.46,0
M3,106.77,364.98,0
M4,61.0,236.56,0
M3,64.73,238.92,0
M3,75.62,393.41,1
M5,111.62,223.93,1
M2,59.23,180.31,0
M2,58.56,423.06,0
M3,84.58,422.15,0
M2,69.35,299.03,0
M1,89.81,310.66,0
M3,81.61,378.43,0
M2,80.45,303.71,1
M1,57.84,266.82,0
M5,59.87,497.96,0
M2,107.48,159.06,0
M1,112.01,337.09,0
M4,66.43,454.35,0
M4,57.94,374.89,0
M1,53.74,452.37,0
M3,92.58,234.53,0
M3,100.07,208.8,1
M2,76.1,440.51,0
M4,97.58,257.65,1
M3,99.91,383.87,0
M3,115.47,159.1,1
M4,54.54,402.34,0
M5,63.46,319.59,1
M3,54.8,207.44,0
M1,110.76,297.8,0
M2,105.48,378.78,0
M3,90.22,104.75,0
M3,55.86,354.99,0
M5,69.13,316.64,1
M1,70.84,188.11,0
M2,89.25,401.19,0
M3,68.06,221.38,0
M2,55.11,210.74,0
M4,101.15,288.49,0
M3,70.94,370.46,0
M3,81.67,471.54,1
M4,58.94,156.54,0
M5,106.18,258.59,1
M3,89.59,126.8,0
M2,113.11,403.42,1
M1,84.68,279.09,0
M2,115.9,382.77,0
M5,112.43,228.88,0
M1,90.35,437.73,0
M2,115.37,313.93,0
M2,72.62,477.44,0
M4,75.59,131.53,0
M5,53.18,305.71,0
M4,91.24,406.58,0
M1,100.53,340.06,0
M4,104.15,109.28,1
M5,60.49,488.94,0
M3,81.09,219.31,0
M3,62.38,199.71,0
M1,96.35,294.26,0
M3,61.06,316.86,1
M4,113.29,406.52,1
M1,66.14,257.31,1
M5,70.4,275.98,1
M1,109.56,313.98,1
M1,82.09,257.75,0
M2,51.68,465.82,1
M2,84.62,440.5,0
M1,55.92,281.99,0
M3,118.97,100.08,0
M2,91.17,460.37,0
M5,67.96,149.73,0
M4,89.46,197.8,0
M2,55.38,160.94,0
M1,105.99,171.93,0
M3,114.77,421.15,0
M4,111.21,331.8,1
M2,73.92,482.44,0
M3,72.8,192.58,1
M3,52.46,294.25,0
M3,95.6,490.97,1
M1,87.44,430.58,0
M5,82.15,391.45,0
M3,113.53,175.59,0
M4,61.75,407.76,0
M2,50.68,239.03,1
M4,55.13,312.21,0
M1,65.64,343.66,1
M1,52.33,343.75,0
M4,85.2,390.61,0
M5,71.99,364.68,0
M1,62.63,127.35,0
M1,102.51,282.94,1
M4,64.31,365.61,0
M1,98.13,218.4,0
M5,74.45,225.22,0
M5,85.83,149.83,0
M5,115.37,267.45,0
M2,52.61,494.73,0
M5,85.02,214.13,0
M5,109.81,312.57,1
M2,91.16,397.29,0
M3,69.38,105.4,0
M1,77.84,460.18,0
M5,97.62,254.62,0
M1,112.36,447.65,0
M4,52.87,115.58,0
M1,55.01,158.27,0
M2,72.75,229.01,0
M1,66.29,238.18,0
M1,68.55,439.12,0
M1,65.49,104.48,0
M3,63.71,356.44,1
M3,59.14,152.52,0
M4,115.38,429.29,0
M2,60.09,411.43,0
M1,64.31,299.97,1
M1,67.24,185.07,1
M1,115.31,353.8,0
M1,102.9,162.5,0
M3,105.28,176.01,0
M4,57.33,350.68,1
M5,108.54,496.49,0
M2,78.57,456.42,0
M1,68.4,337.24,0
M4,90.3,315.41,0
M5,107.55,499.35,0
M4,104.51,318.96,0
M3,112.3,268.05,0
M5,114.97,463.82,0
M4,66.67,193.67,0
M3,79.67,139.01,0
M4,51.02,353.64,0
M4,111.55,138.34,1
M5,60.82,249.26,0
M3,110.3,269.43,0
M1,73.06,319.02,1
M2,75.77,496.66,0
M5,52.74,188.39,0
M3,72.88,250.3,0
M4,112.19,152.9,0
M3,51.79,343.05,0
M2,78.44,391.07,0
M2,52.2,292.83,1
M1,75.96,198.33,0
M1,62.08,348.36,0
M2,67.66,315.66,0
M5,111.43,168.47,0
M5,80.52,262.27,0
M4,69.17,274.08,0
M1,91.25,493.05,0
M4,59.95,439.71,0
M1,68.16,393.75,0
M2,88.24,455.51,0
M5,66.63,394.19,0
M5,97.54,461.36,0
M2,84.4,121.82,0
M4,104.04,282.43,0
M4,116.38,398.76,0
M3,58.11,333.32,0
M1,73.43,170.07,1
M4,72.37,236.2,0
M2,60.58,227.11,1
M4,106.72,204.54,0
M5,103.19,237.25,0
M1,83.91,305.94,0
M3,87.64,441.95,1
M1,54.17,396.81,0
M5,88.89,434.1,0
M5,105.39,453.44,0
M5,90.17,266.46,0
M5,68.57,238.41,0
M2,96.73,123.05,0
M3,75.3,472.2,0
M5,88.14,126.33,1
M5,84.13,396.45,1
M4,76.68,251.24,1
M3,100.32,479.51,1
M1,111.87,267.84,0
M3,50.36,426.64,1
M3,115.35,213.06,0
M3,85.81,219.64,1
M5,99.05,338.21,0
M5,109.89,499.19,0
M2,82.7,307.03,0
M1,108.45,474.52,0
M4,62.43,414.5,1
M3,61.14,418.35,1
M1,96.02,274.38,0
M1,110.91,254.62,0
M2,112.47,176.77,0
M4,95.06,485.58,0
M3,86.78,483.76,0
M4,73.2,398.83,0
M2,118.6,218.5,0
M5,72.38,198.07,1
M1,102.09,495.44,0
M3,87.24,126.62,0
M5,92.6,437.43,1
M2,77.54,242.18,1
M4,117.54,267.55,1
M1,90.02,432.79,0
M3,115.65,136.24,0
M5,50.53,241.67,0
M5,90.09,480.81,0
M1,100.2,379.63,0
M4,102.16,401.98,0
M2,113.35,403.0,0
M4,50.31,124.23,1
M4,50.02,181.28,1
M4,83.06,296.51,0
M1,52.05,247.26,0
M1,118.22,264.36,1
M2,65.54,412.58,0
M4,83.09,105.87,1
M1,54.28,364.2,1
M2,86.54,100.04,0
M2,76.6,125.22,0
M4,53.13,263.31,0
M3,73.46,436.38,0
M4,77.4,158.0,0
M3,119.29,321.85,0
M2,64.55,371.4,1
M1,88.13,191.81,0
M5,119.11,304.93,1
M2,105.44,464.56,0
M1,119.54,304.89,1
M2,117.78,162.93,0
M4,84.27,351.13,0
M3,98.75,336.88,0
M2,57.73,110.78,0
M1,80.88,136.24,0
M4,106.63,162.71,1
M5,85.37,154.52,0
M4,99.19,203.79,1
M3,102.2,281.64,0
M4,67.74,248.69,0
M5,111.3,456.26,0
M1,82.19,344.84,1
M2,64.71,450.46,0
M3,110.58,310.82,0
M5,79.25,135.95,1
M3,102.52,285.31,0
M4,88.36,428.81,0
M3,76.73,177.64,0
M5,106.69,136.49,0
M2,90.91,231.77,0
M2,77.34,255.56,1
M3,57.67,222.5,1
M1,112.68,154.1,0
M3,52.48,200.34,0
M4,110.42,372.91,0
M2,75.2,254.37,0
M2,94.75,353.02,0
M2,114.55,314.52,0
M1,60.62,319.62,0
M1,89.69,199.42,0
M5,103.51,308.62,0
M3,103.03,109.44,1
M3,86.79,272.7,0
M4,93.73,329.05,0
M2,103.03,172.8,0
M1,108.87,202.62,0
M4,103.33,187.81,0
M4,74.78,128.22,0
M1,119.77,239.14,0
M3,80.42,491.59,0
M2,51.71,241.55,1
M3,75.38,284.21,0
M4,58.94,361.23,0
M2,58.5,359.4,0
M5,69.71,479.96,0
M4,53.74,443.03,0
M3,98.2,417.58,1
M3,55.18,480.65,0
M3,64.23,192.31,0
M1,56.5,346.82,0
M4,54.42,454.88,0
M2,68.74,349.66,0
M3,90.03,490.97,0
M3,117.53,140.14,0
M1,111.29,275.73,0
M2,111.32,490.95,0
M4,62.32,251.83,0
M5,68.54,395.82,0
M1,55.35,112.16,0
M4,104.49,377.93,0
M5,54.89,473.85,0
M3,88.97,253.08,0
M3,67.35,108.52,0
M2,67.04,111.16,0
M5,119.35,456.81,0
M3,102.97,389.01,0
M3,108.59,142.67,0
M2,90.04,121.84,0
M4,110.97,421.93,0
M3,95.18,423.94,0
M1,116.23,148.21,1
M1,69.69,220.61,0
M4,91.67,412.01,1
M5,98.31,310.16,0
M2,77.51,482.63,0
M1,111.58,292.43,0
M1,118.59,370.78,1
M4,84.56,303.91,0
M5,77.34,477.19,0
M5,83.04,259.46,0
M4,109.69,191.92,0
M1,95.18,230.65,0
M2,53.13,441.11,0
M1,87.95,299.18,1
M5,51.21,241.7,0
M1,104.5,317.7,0
M2,72.98,153.29,0
M3,83.04,102.14,1
M1,105.91,212.23,0
M4,53.25,342.0,0
M3,61.1,384.67,0
M4,77.86,430.64,0
M4,66.09,470.67,1
M4,73.65,264.84,0
M1,119.87,396.21,0
M5,107.78,129.87,0
M3,111.87,123.01,0
M2,115.59,149.92,0
M5,73.87,279.43,0
M1,70.8,184.51,0
M4,66.38,214.77,1
M2,108.11,359.15,0
M3,97.57,243.41,0
M5,66.53,322.95,1
M5,76.39,264.96,0
M2,85.47,167.59,0
M1,86.97,129.61,1
M3,112.21,194.49,0
M2,76.64,123.08,0
M4,113.6,347.44,0
M3,80.9,418.29,0
M5,102.25,235.9,1
M2,115.12,254.84,1
M5,113.53,426.48,0
M5,53.99,189.05,1
M5,64.4,147.66,0
M1,83.38,300.45,0
M5,80.21,358.48,1
M4,94.86,339.86,1
M4,116.13,385.55,0
M3,57.87,122.7,0
M5,81.63,271.28,0
M5,63.47,195.43,0
M2,112.59,403.65,0
M1,117.52,449.09,0
M3,83.51,212.53,0
M5,57.28,138.09,1
M2,104.97,201.37,0
M1,98.8,141.6,0
M3,74.83,228.97,1
M3,112.12,315.28,0
M5,118.31,489.47,0
M3,89.05,259.75,0
M2,89.6,188.02,0
M3,70.83,166.72,0
M4,90.92,169.22,0
M2,80.77,177.04,0
M1,71.15,404.91,0
M1,54.7,124.41,0
M5,67.69,498.96,0
M5,63.85,309.07,0
M4,87.94,317.71,1
M1,92.12,243.03,1
M1,92.6,376.1,1
M1,77.17,288.58,0
M1,79.49,231.62,0
M3,108.4,206.06,0
M2,83.34,470.26,1
M2,119.14,216.4,0
M4,80.77,274.56,0
M3,95.47,240.14,0
M1,53.53,134.47,0
M1,95.73,174.37,0
M5,109.6,175.8,1
M5,115.97,377.46,0
M4,119.81,262.63,0
M1,69.75,412.79,0
M4,90.28,383.58,0
M3,81.55,176.82,0
M2,89.47,325.17,1
M1,61.02,397.16,0
M3,109.93,353.22,0
M1,113.67,340.01,0
M5,81.48,395.84,0
M4,69.63,122.71,0
M5,59.86,392.57,1
M2,97.86,209.06,0
M5,71.86,328.75,1
M1,113.67,196.92,1
M5,96.97,435.53,0
M1,95.2,292.22,1
M2,89.16,357.18,0
M5,53.2,417.63,0
M4,115.23,458.13,0
M4,93.96,392.82,0
M4,119.58,159.51,1
M5,87.61,441.81,0
M5,99.71,347.43,0
M5,53.93,343.78,1
M1,94.22,468.54,0
M2,103.53,199.53,0
M4,104.5,195.84,0
M1,103.91,305.28,0
M4,65.84,400.35,0
M1,118.28,278.9,1
M5,119.66,353.56,0
M4,55.29,281.01,1
M5,115.55,344.15,0
M4,70.26,428.9,0
M3,98.25,172.19,0
M1,73.67,378.15,0
M3,117.74,414.97,0
M1,57.11,278.84,0
M2,84.84,229.29,0
M4,79.96,105.42,1
M2,72.82,418.84,0
M2,95.19,231.18,1
M1,59.17,242.92,1
M3,100.17,234.4,0
M5,118.64,299.5,0
M1,106.32,381.0,0
M5,110.2,408.75,1
M2,75.17,257.03,1
M5,72.74,365.24,0
M3,86.19,388.27,0
M1,53.2,218.77,0
M3,116.18,138.65,1
M3,60.06,457.87,0
M1,113.21,370.85,1
M3,55.85,359.24,0
M4,107.58,123.56,0
M4,60.64,427.15,1
M4,52.67,326.42,1
M5,100.36,439.15,0
M3,69.62,489.82,0
M1,100.01,482.84,0
M1,88.86,442.44,0
M5,57.62,104.38,0
M1,115.25,454.29,0
M4,81.66,130.02,0
M3,101.41,440.48,0
M1,85.07,212.07,0
M1,92.31,344.03,0
M2,71.19,115.23,1
M2,64.03,408.47,0
M2,87.98,144.68,0
M3,80.82,264.28,0
M4,77.31,426.98,0
M4,97.08,378.14,0
M4,98.34,102.42,0
M3,53.21,261.21,0
M3,73.71,116.77,1
M2,78.82,369.4,1
M1,56.78,487.58,0
M5,66.51,362.1,1
M5,53.61,189.75,1
M1,119.74,242.09,1
M2,101.56,490.66,0
M1,56.12,189.62,0
M1,51.42,324.61,0
M5,100.35,260.18,0
M2,80.74,407.33,0
M3,105.08,446.96,0
M5,114.64,236.33,0
M3,91.95,364.16,1
M2,63.1,319.62,0
M1,104.75,211.38,0
M4,116.91,208.78,0
M4,90.62,315.45,0
M2,97.74,161.6,0
M4,73.62,424.32,0
M3,76.71,127.6,0
M4,101.43,137.83,1
M2,114.94,236.89,0
M2,94.03,147.24,0
M3,105.29,290.28,1
M4,62.01,259.87,1
M4,64.84,388.72,0
M1,87.24,481.2,0
M5,62.36,401.42,0
M2,94.45,171.78,1
M1,70.42,474.21,0
M2,105.41,256.85,0
M1,106.57,289.68,0
M5,82.47,268.63,0
M1,62.66,212.22,0
M2,95.27,458.02,0
M4,119.5,232.9,0
M2,93.58,331.44,0
M3,52.5,196.01,0
M3,51.21,418.95,1
M3,72.43,409.68,0
M3,63.7,218.52,1
M5,106.91,372.62,0
M4,109.14,381.55,0
M4,68.1,325.0,0
M2,72.8,340.24,1
M1,66.54,329.78,0
M2,113.59,132.75,0
M2,85.19,368.11,0
M2,95.93,287.91,0
M2,79.08,275.38,0
M4,94.17,444.0,1
M1,77.01,109.29,0
M2,73.78,200.53,0
M4,94.41,148.56,1
M2,91.37,114.14,0
M3,70.55,210.27,0
M2,60.45,495.39,0
M2,75.8,208.09,0
M5,79.06,365.48,0
M3,94.01,147.32,0
M1,114.02,340.74,0
M2,52.53,493.79,0
M1,67.06,216.74,1
M3,63.56,439.23,0
M2,85.16,499.03,0
M5,80.08,335.42,0
M4,101.03,223.76,0
M5,66.97,369.41,0
M5,91.61,437.94,0
M4,111.87,168.54,1
M4,113.75,281.01,1
M4,117.11,227.68,0
M2,104.13,213.34,1
M1,113.42,444.33,1
M1,66.42,268.66,0
M4,63.83,235.63,0
M5,50.45,341.4,1
M3,99.48,187.76,0
M4,115.62,191.96,1
M5,63.09,308.12,0
M5,94.59,263.71,0
M2,102.25,217.99,0
M2,114.93,121.58,1
M1,95.28,308.31,0
M1,117.92,426.64,0
M3,74.13,440.55,0
M3,74.49,194.18,0
M3,88.01,339.86,0
M3,76.85,442.35,0
M5,50.1,263.49,0
M5,101.22,472.85,0
M1,102.62,461.19,0
M2,102.29,183.25,0
M2,74.15,203.59,0
M4,86.56,172.18,0
M5,75.2,178.42,0
M3,51.12,463.14,0
M3,89.37,472.46,0
M4,58.66,120.76,0
M2,55.6,337.44,0
M3,102.88,325.69,0
M2,50.67,256.22,0
M4,117.13,352.68,0
M2,86.07,478.95,0
M2,118.81,168.1,0
M2,54.06,148.16,0
M3,90.85,113.36,0
M1,74.45,245.53,0
M5,109.04,235.05,0
M2,75.29,272.33,0
M2,68.23,301.32,0
M2,110.03,403.13,0
M1,76.23,256.85,0
M4,51.18,232.25,0
M3,77.32,430.75,1
M1,95.82,439.92,0
M2,67.81,193.11,0
M1,80.24,225.87,0
M1,53.97,430.05,0
M1,91.17,131.76,0
M4,102.94,230.34,0
M5,78.93,279.34,1
M3,79.42,174.83,1
M4,56.18,171.97,0
M4,64.14,269.94,1
M5,60.83,401.81,0
M4,83.72,436.09,0
M1,87.05,491.69,0
M1,116.43,129.59,0
M2,55.13,186.67,0
M4,91.99,402.65,0
M2,86.85,316.24,1
M3,86.14,231.07,0
M1,111.12,182.24,0
M3,64.39,212.19,0
M5,52.85,271.72,0
M1,97.06,170.86,0
M3,74.16,485.69,0
M5,51.23,143.04,0
M3,67.6,494.23,0
M5,71.65,436.76,0
M5,93.18,269.26,1
M1,62.08,395.93,0
M2,78.91,368.61,0
M5,83.77,185.31,0
M5,82.15,235.63,0
M1,118.18,305.25,0
M2,53.19,355.14,0
M4,116.57,317.16,0
M4,90.74,289.19,0
M2,105.7,277.26,0
M3,80.13,299.31,0
M1,81.77,273.74,0
M2,111.55,316.53,0
M4,112.72,455.19,1
M5,66.71,353.13,0
M4,63.95,389.05,0
M5,84.74,338.99,0
M1,113.02,357.21,1
M5,72.56,331.34,0
M2,95.64,110.75,0
M5,99.57,499.84,0
M3,104.51,113.44,0
M2,89.47,258.06,0
M1,78.17,142.05,0
M2,117.69,138.77,0
M3,92.79,417.41,1
M1,101.0,270.37,0
M4,74.15,420.46,0
M3,96.9,209.11,1
M1,68.05,202.59,0
M5,67.16,200.49,0
M2,100.03,346.46,0
M1,86.5,426.0,1
M2,97.83,280.9,0
M5,68.86,251.7,0
M1,91.91,489.43,1
M4,81.08,146.7,0
M3,91.79,294.65,0
M1,70.36,263.4,1
M5,100.08,139.25,0
M1,106.42,207.28,0
M2,68.19,111.38,1
M1,71.04,450.78,0
M4,96.28,343.14,0
M1,98.69,426.01,0
M3,99.29,308.62,0
M1,97.79,339.8,0
M2,77.5,380.34,0
M1,77.64,463.2,0
M4,67.84,136.7,0
M5,60.98,232.38,0
M1,98.48,383.61,0
M1,56.52,483.34,1
M3,115.65,492.32,0
M4,107.87,355.24,0
M5,110.03,177.44,0
M2,113.47,147.68,0
M1,78.6,478.42,0
M5,109.27,273.57,0
M2,61.06,177.93,0
M4,51.51,473.56,0
M4,104.94,141.81,0
M5,55.24,391.83,0
M2,119.2,350.11,0
M4,97.24,135.09,0
M5,102.74,235.5,0
M4,67.21,159.97,0
M4,97.17,341.8,0
M4,53.03,290.85,0
M3,108.65,101.71,0
M2,61.87,490.28,0
M5,98.82,239.83,0
M5,65.71,203.28,0
M2,54.79,188.98,0
M2,83.7,163.53,0
M2,61.85,499.65,0
M2,101.06,218.04,0
M1,66.63,262.21,1
M5,73.97,448.54,0
M1,89.72,356.76,0
M4,69.95,247.48,1
M4,76.46,459.33,0
M5,107.09,399.89,0
M4,62.54,191.16,0
M2,55.75,357.5,0
M1,72.99,468.96,0
M2,79.71,298.58,1
M4,87.99,393.44,0
M1,76.07,488.44,1
M2,105.29,376.17,0
M5,52.75,140.98,0
M2,80.22,197.82,0
M4,76.76,338.04,0
M1,95.33,210.22,0
M5,117.64,483.02,0
M1,85.73,262.14,0
M5,119.08,282.89,0
M1,71.16,380.64,0
M4,52.16,309.7,0
M5,61.6,252.86,0
M3,77.66,130.66,1
M1,72.14,338.58,0
M1,56.79,447.03,0
M2,80.29,374.3,0
M5,73.67,252.6,0
M3,58.58,151.09,0
M4,70.73,426.54,0
M2,112.05,476.7,1
M3,71.14,255.31,1
M5,99.98,391.46,0
M3,92.84,264.31,0
M1,79.9,300.91,0
M1,66.73,434.59,0
M2,75.83,133.37,0
M5,91.45,312.13,0
M5,74.55,185.85,0
M3,65.04,235.92,0
M2,58.15,357.77,1
M5,111.58,110.89,0
M1,80.82,337.53,0
M3,93.76,213.38,0
M4,84.33,367.79,0
M1,111.08,156.63,1
M2,88.29,394.32,0
M5,83.65,358.26,1
M1,114.72,488.5,0
M4,100.38,464.49,0
M4,57.81,213.32,0
M2,62.44,110.93,1
M1,105.1,362.15,0
M3,108.51,341.15,1
M1,88.16,110.97,0
M4,88.81,149.07,0
M2,94.24,333.88,0
M2,80.74,464.73,0
M3,97.61,462.6,0
M2,57.59,160.59,1
M2,117.29,253.83,0
M2,102.51,117.28,0
M2,94.18,287.71,0
M2,72.14,401.23,0
M4,61.27,415.99,0
M1,78.65,299.6,0
M5,96.31,138.35,0
M2,94.36,252.55,0
M5,76.78,472.84,0
M5,92.93,191.85,0
M4,106.96,227.9,0
M2,51.84,398.73,0
M5,81.54,393.43,0
